9.000000000000000000e+00,3.653291921909412625e-09
9.500000000000000000e+00,3.653291921909412625e-09
9.500000000000000000e+00,8.119159933187522447e-06
1.000000000000000000e+01,8.119159933187522447e-06
1.000000000000000000e+01,3.470600766188606167e-05
1.050000000000000000e+01,3.470600766188606167e-05
1.050000000000000000e+01,7.204491167652164870e-04
1.100000000000000000e+01,7.204491167652164870e-04
1.100000000000000000e+01,3.446973087060873492e-02
1.150000000000000000e+01,3.446973087060873492e-02
1.150000000000000000e+01,1.669057863574486544e-01
1.200000000000000000e+01,1.669057863574486544e-01
1.200000000000000000e+01,9.354243564232289643e-01
1.250000000000000000e+01,9.354243564232289643e-01
1.250000000000000000e+01,5.215476591238678239e+00
1.300000000000000000e+01,5.215476591238678239e+00
1.300000000000000000e+01,2.480174576822543742e+01
1.350000000000000000e+01,2.480174576822543742e+01
1.350000000000000000e+01,9.534432184808997590e+01
1.400000000000000000e+01,9.534432184808997590e+01
1.400000000000000000e+01,3.066060115944835047e+02
1.450000000000000000e+01,3.066060115944835047e+02
1.450000000000000000e+01,8.487618147330458669e+02
1.500000000000000000e+01,8.487618147330458669e+02
1.500000000000000000e+01,2.067579939536927668e+03
1.550000000000000000e+01,2.067579939536927668e+03
1.550000000000000000e+01,4.518798862860049667e+03
1.600000000000000000e+01,4.518798862860049667e+03
1.600000000000000000e+01,9.014979823102446971e+03
1.650000000000000000e+01,9.014979823102446971e+03
1.650000000000000000e+01,1.661725025802036180e+04
1.700000000000000000e+01,1.661725025802036180e+04
1.700000000000000000e+01,2.862443809765452170e+04
1.750000000000000000e+01,2.862443809765452170e+04
1.750000000000000000e+01,4.636411062432327890e+04
1.800000000000000000e+01,4.636411062432327890e+04
1.800000000000000000e+01,7.120240805952416849e+04
1.850000000000000000e+01,7.120240805952416849e+04
1.850000000000000000e+01,1.046253271188464714e+05
1.900000000000000000e+01,1.046253271188464714e+05
1.900000000000000000e+01,1.478854899904963968e+05
1.950000000000000000e+01,1.478854899904963968e+05
1.950000000000000000e+01,2.019884398798237962e+05
2.000000000000000000e+01,2.019884398798237962e+05
2.000000000000000000e+01,2.670716465886909282e+05
2.050000000000000000e+01,2.670716465886909282e+05
2.050000000000000000e+01,3.431832516258876421e+05
2.100000000000000000e+01,3.431832516258876421e+05
2.100000000000000000e+01,4.307650260332833277e+05
2.150000000000000000e+01,4.307650260332833277e+05
2.150000000000000000e+01,5.295033494987672893e+05
2.200000000000000000e+01,5.295033494987672893e+05
2.200000000000000000e+01,6.374253508716586512e+05
2.250000000000000000e+01,6.374253508716586512e+05
2.250000000000000000e+01,7.532922699376953533e+05
2.300000000000000000e+01,7.532922699376953533e+05
2.300000000000000000e+01,8.772235303189334227e+05
2.350000000000000000e+01,8.772235303189334227e+05
2.350000000000000000e+01,1.008097467197199585e+06
2.400000000000000000e+01,1.008097467197199585e+06
2.400000000000000000e+01,1.144655162156571867e+06
2.450000000000000000e+01,1.144655162156571867e+06
2.450000000000000000e+01,1.285601498936873395e+06
2.500000000000000000e+01,1.285601498936873395e+06
2.500000000000000000e+01,1.427740549434520770e+06
2.550000000000000000e+01,1.427740549434520770e+06
2.550000000000000000e+01,1.569543177907422418e+06
2.600000000000000000e+01,1.569543177907422418e+06
2.600000000000000000e+01,1.711856128539811820e+06
2.650000000000000000e+01,1.711856128539811820e+06
2.650000000000000000e+01,1.853500884165629279e+06
2.700000000000000000e+01,1.853500884165629279e+06
2.700000000000000000e+01,1.993642974331504200e+06
2.750000000000000000e+01,1.993642974331504200e+06
2.750000000000000000e+01,2.126119868469533976e+06
2.800000000000000000e+01,2.126119868469533976e+06
2.800000000000000000e+01,2.253394079527233727e+06
2.850000000000000000e+01,2.253394079527233727e+06
2.850000000000000000e+01,2.376732795927974395e+06
2.900000000000000000e+01,2.376732795927974395e+06
2.900000000000000000e+01,2.495514492231571116e+06
2.950000000000000000e+01,2.495514492231571116e+06
2.950000000000000000e+01,2.609533302045186050e+06
3.000000000000000000e+01,2.609533302045186050e+06
3.000000000000000000e+01,2.714446912555682007e+06
3.050000000000000000e+01,2.714446912555682007e+06
3.050000000000000000e+01,2.810356481686048675e+06
3.100000000000000000e+01,2.810356481686048675e+06
3.100000000000000000e+01,2.900723803327498958e+06
3.150000000000000000e+01,2.900723803327498958e+06
3.150000000000000000e+01,2.985640685746936128e+06
3.200000000000000000e+01,2.985640685746936128e+06
3.200000000000000000e+01,3.064892361483442597e+06
3.250000000000000000e+01,3.064892361483442597e+06
3.250000000000000000e+01,3.138553193886207417e+06
3.300000000000000000e+01,3.138553193886207417e+06
3.300000000000000000e+01,3.206647514358806424e+06
3.350000000000000000e+01,3.206647514358806424e+06
3.350000000000000000e+01,3.269095931585298385e+06
3.400000000000000000e+01,3.269095931585298385e+06
3.400000000000000000e+01,3.326254186107809655e+06
3.450000000000000000e+01,3.326254186107809655e+06
3.450000000000000000e+01,3.377965681593685411e+06
3.500000000000000000e+01,3.377965681593685411e+06
3.500000000000000000e+01,3.420138355878097005e+06
3.550000000000000000e+01,3.420138355878097005e+06
3.550000000000000000e+01,3.453111675429159775e+06
3.600000000000000000e+01,3.453111675429159775e+06
3.600000000000000000e+01,3.481788598048043437e+06
3.650000000000000000e+01,3.481788598048043437e+06
3.650000000000000000e+01,3.506199746007589623e+06
3.700000000000000000e+01,3.506199746007589623e+06
3.700000000000000000e+01,3.526542932916262187e+06
3.750000000000000000e+01,3.526542932916262187e+06
3.750000000000000000e+01,3.543061794838650618e+06
3.800000000000000000e+01,3.543061794838650618e+06
3.800000000000000000e+01,3.555759297471098602e+06
3.850000000000000000e+01,3.555759297471098602e+06
3.850000000000000000e+01,3.565052380222861189e+06
3.900000000000000000e+01,3.565052380222861189e+06
3.900000000000000000e+01,3.570871845953652635e+06
3.950000000000000000e+01,3.570871845953652635e+06
3.950000000000000000e+01,3.573573807503938209e+06
4.000000000000000000e+01,3.573573807503938209e+06
4.000000000000000000e+01,3.570095199088107329e+06
4.050000000000000000e+01,3.570095199088107329e+06
4.050000000000000000e+01,3.561023725534112193e+06
4.100000000000000000e+01,3.561023725534112193e+06
4.100000000000000000e+01,3.549587055365540087e+06
4.150000000000000000e+01,3.549587055365540087e+06
4.150000000000000000e+01,3.535996049402393866e+06
4.200000000000000000e+01,3.535996049402393866e+06
4.200000000000000000e+01,3.520351417941127438e+06
4.250000000000000000e+01,3.520351417941127438e+06
4.250000000000000000e+01,3.502701794630869292e+06
4.300000000000000000e+01,3.502701794630869292e+06
4.300000000000000000e+01,3.483267962071536109e+06
4.350000000000000000e+01,3.483267962071536109e+06
4.350000000000000000e+01,3.462044125534249470e+06
4.400000000000000000e+01,3.462044125534249470e+06
4.400000000000000000e+01,3.439366912632891443e+06
4.450000000000000000e+01,3.439366912632891443e+06
4.450000000000000000e+01,3.415072892116108444e+06
4.500000000000000000e+01,3.415072892116108444e+06
4.500000000000000000e+01,3.387555832809754647e+06
4.550000000000000000e+01,3.387555832809754647e+06
4.550000000000000000e+01,3.356765223881804850e+06
4.600000000000000000e+01,3.356765223881804850e+06
4.600000000000000000e+01,3.325136589887488168e+06
4.650000000000000000e+01,3.325136589887488168e+06
4.650000000000000000e+01,3.292560971256835852e+06
4.700000000000000000e+01,3.292560971256835852e+06
4.700000000000000000e+01,3.259174838880210184e+06
4.750000000000000000e+01,3.259174838880210184e+06
4.750000000000000000e+01,3.225131500373826362e+06
4.800000000000000000e+01,3.225131500373826362e+06
4.800000000000000000e+01,3.190253637815263588e+06
4.850000000000000000e+01,3.190253637815263588e+06
4.850000000000000000e+01,3.154980505751117598e+06
4.900000000000000000e+01,3.154980505751117598e+06
4.900000000000000000e+01,3.118871462062803563e+06
4.950000000000000000e+01,3.118871462062803563e+06
4.950000000000000000e+01,3.082599282236164901e+06
5.000000000000000000e+01,3.082599282236164901e+06
5.000000000000000000e+01,3.044348976073545404e+06
5.050000000000000000e+01,3.044348976073545404e+06
5.050000000000000000e+01,3.004708501093624625e+06
5.100000000000000000e+01,3.004708501093624625e+06
5.100000000000000000e+01,2.964782038586223964e+06
5.150000000000000000e+01,2.964782038586223964e+06
5.150000000000000000e+01,2.924597322422721889e+06
5.200000000000000000e+01,2.924597322422721889e+06
5.200000000000000000e+01,2.884415965427641291e+06
5.250000000000000000e+01,2.884415965427641291e+06
5.250000000000000000e+01,2.843881921101958957e+06
5.300000000000000000e+01,2.843881921101958957e+06
5.300000000000000000e+01,2.803571635551892687e+06
5.350000000000000000e+01,2.803571635551892687e+06
5.350000000000000000e+01,2.762901825529505964e+06
5.400000000000000000e+01,2.762901825529505964e+06
5.400000000000000000e+01,2.722479273121185135e+06
5.450000000000000000e+01,2.722479273121185135e+06
5.450000000000000000e+01,2.681855009618986398e+06
5.500000000000000000e+01,2.681855009618986398e+06
5.500000000000000000e+01,2.640560052549618762e+06
5.550000000000000000e+01,2.640560052549618762e+06
5.550000000000000000e+01,2.598605098302576225e+06
5.600000000000000000e+01,2.598605098302576225e+06
5.600000000000000000e+01,2.556629881130766124e+06
5.650000000000000000e+01,2.556629881130766124e+06
5.650000000000000000e+01,2.515001808546991087e+06
5.700000000000000000e+01,2.515001808546991087e+06
5.700000000000000000e+01,2.473256707935750484e+06
5.750000000000000000e+01,2.473256707935750484e+06
5.750000000000000000e+01,5.925499434899264015e+06
5.800000000000000000e+01,5.925499434899264015e+06
5.800000000000000000e+01,2.390565884099045768e+06
5.850000000000000000e+01,2.390565884099045768e+06
5.850000000000000000e+01,2.349569401659474708e+06
5.900000000000000000e+01,2.349569401659474708e+06
5.900000000000000000e+01,8.553466618325596675e+06
5.950000000000000000e+01,8.553466618325596675e+06
5.950000000000000000e+01,2.267795309582298622e+06
6.000000000000000000e+01,2.267795309582298622e+06
6.000000000000000000e+01,2.226876290992878843e+06
6.050000000000000000e+01,2.226876290992878843e+06
6.050000000000000000e+01,2.185563127064628527e+06
6.100000000000000000e+01,2.185563127064628527e+06
6.100000000000000000e+01,2.144715512021689210e+06
6.150000000000000000e+01,2.144715512021689210e+06
6.150000000000000000e+01,2.103841846230905503e+06
6.200000000000000000e+01,2.103841846230905503e+06
6.200000000000000000e+01,2.063436095138087869e+06
6.250000000000000000e+01,2.063436095138087869e+06
6.250000000000000000e+01,2.023102465021649608e+06
6.300000000000000000e+01,2.023102465021649608e+06
6.300000000000000000e+01,1.983169174620514968e+06
6.350000000000000000e+01,1.983169174620514968e+06
6.350000000000000000e+01,1.943407496286852984e+06
6.400000000000000000e+01,1.943407496286852984e+06
6.400000000000000000e+01,1.903802294807255967e+06
6.450000000000000000e+01,1.903802294807255967e+06
6.450000000000000000e+01,1.864549832143884152e+06
6.500000000000000000e+01,1.864549832143884152e+06
6.500000000000000000e+01,1.824865954671921907e+06
6.550000000000000000e+01,1.824865954671921907e+06
6.550000000000000000e+01,1.785540008701925399e+06
6.600000000000000000e+01,1.785540008701925399e+06
6.600000000000000000e+01,1.746275160790456925e+06
6.650000000000000000e+01,1.746275160790456925e+06
6.650000000000000000e+01,2.471978357085410971e+06
6.700000000000000000e+01,2.471978357085410971e+06
6.700000000000000000e+01,3.153877421537192538e+06
6.750000000000000000e+01,3.153877421537192538e+06
6.750000000000000000e+01,1.668174695396660594e+06
6.800000000000000000e+01,1.668174695396660594e+06
6.800000000000000000e+01,1.592134180969189852e+06
6.850000000000000000e+01,1.592134180969189852e+06
6.850000000000000000e+01,1.554087561973721487e+06
6.900000000000000000e+01,1.554087561973721487e+06
6.900000000000000000e+01,2.054185929717836203e+06
6.950000000000000000e+01,2.054185929717836203e+06
6.950000000000000000e+01,1.446436576494751731e+06
7.000000000000000000e+01,1.446436576494751731e+06
7.000000000000000000e+01,1.328322088235559873e+06
7.050000000000000000e+01,1.328322088235559873e+06
7.050000000000000000e+01,1.296184469034823123e+06
7.100000000000000000e+01,1.296184469034823123e+06
7.100000000000000000e+01,1.264226899989238009e+06
7.150000000000000000e+01,1.264226899989238009e+06
7.150000000000000000e+01,1.232210110180083662e+06
7.200000000000000000e+01,1.232210110180083662e+06
7.200000000000000000e+01,1.200273879796812078e+06
7.250000000000000000e+01,1.200273879796812078e+06
7.250000000000000000e+01,1.168326128649282502e+06
7.300000000000000000e+01,1.168326128649282502e+06
7.300000000000000000e+01,1.136353917084535351e+06
7.350000000000000000e+01,1.136353917084535351e+06
7.350000000000000000e+01,1.104431167530684266e+06
7.400000000000000000e+01,1.104431167530684266e+06
7.400000000000000000e+01,1.072347214615080506e+06
7.450000000000000000e+01,1.072347214615080506e+06
7.450000000000000000e+01,1.040366427064411575e+06
7.500000000000000000e+01,1.040366427064411575e+06
7.500000000000000000e+01,1.008190173708157963e+06
7.550000000000000000e+01,1.008190173708157963e+06
7.550000000000000000e+01,9.761497889016012195e+05
7.600000000000000000e+01,9.761497889016012195e+05
7.600000000000000000e+01,9.439083366463400889e+05
7.650000000000000000e+01,9.439083366463400889e+05
7.650000000000000000e+01,9.116889357250996400e+05
7.700000000000000000e+01,9.116889357250996400e+05
7.700000000000000000e+01,8.793591806161138229e+05
7.750000000000000000e+01,8.793591806161138229e+05
7.750000000000000000e+01,8.469335378391605336e+05
7.800000000000000000e+01,8.469335378391605336e+05
7.800000000000000000e+01,8.145022458664108999e+05
7.850000000000000000e+01,8.145022458664108999e+05
7.850000000000000000e+01,7.818158233024477959e+05
7.900000000000000000e+01,7.818158233024477959e+05
7.900000000000000000e+01,7.492360005163704045e+05
7.950000000000000000e+01,7.492360005163704045e+05
7.950000000000000000e+01,7.163536682843223680e+05
8.000000000000000000e+01,7.163536682843223680e+05
8.000000000000000000e+01,6.834765778154353611e+05
8.050000000000000000e+01,6.834765778154353611e+05
8.050000000000000000e+01,6.502877029263458680e+05
8.100000000000000000e+01,6.502877029263458680e+05
8.100000000000000000e+01,6.170918610407295637e+05
8.150000000000000000e+01,6.170918610407295637e+05
8.150000000000000000e+01,5.837794660664773546e+05
8.200000000000000000e+01,5.837794660664773546e+05
8.200000000000000000e+01,5.503156956252562813e+05
8.250000000000000000e+01,5.503156956252562813e+05
8.250000000000000000e+01,5.168498981424122467e+05
8.300000000000000000e+01,5.168498981424122467e+05
8.300000000000000000e+01,4.830832865067886887e+05
8.350000000000000000e+01,4.830832865067886887e+05
8.350000000000000000e+01,4.493773259490819764e+05
8.400000000000000000e+01,4.493773259490819764e+05
8.400000000000000000e+01,4.153630031750474009e+05
8.450000000000000000e+01,4.153630031750474009e+05
8.450000000000000000e+01,3.813635047466633259e+05
8.500000000000000000e+01,3.813635047466633259e+05
8.500000000000000000e+01,3.471195049255887279e+05
8.550000000000000000e+01,3.471195049255887279e+05
8.550000000000000000e+01,3.127424116556557710e+05
8.600000000000000000e+01,3.127424116556557710e+05
8.600000000000000000e+01,2.781668698408696218e+05
8.650000000000000000e+01,2.781668698408696218e+05
8.650000000000000000e+01,2.433679158250125765e+05
8.700000000000000000e+01,2.433679158250125765e+05
8.700000000000000000e+01,2.083822538591167540e+05
8.750000000000000000e+01,2.083822538591167540e+05
8.750000000000000000e+01,1.731892588708416733e+05
8.800000000000000000e+01,1.731892588708416733e+05
8.800000000000000000e+01,1.378501095418499317e+05
8.850000000000000000e+01,1.378501095418499317e+05
8.850000000000000000e+01,1.022572782595618482e+05
8.900000000000000000e+01,1.022572782595618482e+05
8.900000000000000000e+01,6.619744593135306786e+04
8.950000000000000000e+01,6.619744593135306786e+04
8.950000000000000000e+01,2.396467666605236445e+04
9.000000000000000000e+01,2.396467666605236445e+04
